text,font_size,bold,italic,x0,y0,x1,y1,page
2 Temporal Here-and-There with Constraints,9.962599754333496,0,0,126.66200256347656,217.53402709960938,357.0570373535156,227.4966278076172,1
The syntax of the logic,10.061732292175293,0,0,50.22200012207031,237.2540283203125,157.52098083496094,247.2166290283203,1
Temporal Here-and-There with constraints,10.061732292175293,0,0,157.52098083496094,237.2540283203125,352.9458923339844,247.2166290283203,1
(,10.061732292175293,0,0,352.9458923339844,237.2540283203125,362.21380615234375,247.2166290283203,1
THT,9.962599754333496,0,0,362.2229919433594,237.2540283203125,384.0809326171875,247.2166290283203,1
c,6.973800182342529,0,0,382.7250061035156,240.9896240234375,386.2816467285156,247.9634246826172,1
) relies on,10.061732292175293,0,0,386.78399658203125,237.2540283203125,433.13226318359375,247.2166290283203,1
a signature,10.061732292175293,0,0,50.58000183105469,250.20501708984375,100.40355682373047,260.1676330566406,1
⟨X,9.962599754333496,0,0,100.40355682373047,249.95596313476562,115.38478088378906,267.2410583496094,1
",",9.962599754333496,0,0,116.84500122070312,250.20501708984375,119.60464477539062,260.1676330566406,1
D,9.962599754333496,0,0,119.60464477539062,249.95596313476562,128.95416259765625,267.2410583496094,1
",",9.962599754333496,0,0,129.23500061035156,250.20501708984375,131.99464416503906,260.1676330566406,1
A⟩,9.962599754333496,0,0,131.99464416503906,249.95596313476562,145.4886016845703,267.2410583496094,1
"Specifically,",10.061732292175293,0,0,50.58000183105469,263.1570129394531,102.25302124023438,273.11962890625,1
X,9.962599754333496,0,0,102.25302124023438,262.907958984375,112.82133483886719,280.19305419921875,1
denotes a set of variables and,10.061732292175293,0,0,112.82133483886719,263.1570129394531,249.34902954101562,273.11962890625,1
D,9.962599754333496,0,0,249.34902954101562,262.907958984375,260.5021667480469,280.19305419921875,1
"represents the domain of values, often",10.061732292175293,0,0,260.5021667480469,263.1570129394531,433.1532287597656,273.11962890625,1
A,9.962599754333496,0,0,287.5563659667969,275.8589782714844,298.8001708984375,293.1440734863281,1
comprises,10.041984558105469,0,0,298.8001708984375,276.1080322265625,344.9826965332031,286.0706481933594,1
temporal constraint,10.041984558105469,0,0,344.9826965332031,276.1080322265625,433.1161804199219,286.0706481933594,1
atoms,9.962599754333496,0,0,49.81700134277344,289.0600280761719,75.5205078125,299.02264404296875,1
(or simply,9.962599754333496,0,0,75.5205078125,289.0600280761719,124.30243682861328,299.02264404296875,1
atoms,9.962599754333496,0,0,124.30243682861328,289.0600280761719,153.33250427246094,299.02264404296875,1
"), which are defined over temporal terms.",9.962599754333496,0,0,154.16099548339844,289.0600280761719,334.48406982421875,299.02264404296875,1
A,9.862470626831055,0,0,60.542999267578125,302.0110168457031,67.86550903320312,311.9736328125,1
temporal term,9.862470626831055,0,0,67.86550903320312,302.0110168457031,130.5431671142578,311.9736328125,1
(or simply,9.862470626831055,0,0,130.5431671142578,302.0110168457031,178.09817504882812,311.9736328125,1
term,9.862470626831055,0,0,178.09817504882812,302.0110168457031,201.0773468017578,311.9736328125,1
) is fundamental to,9.862470626831055,0,0,201.84800720214844,302.0110168457031,283.5086669921875,311.9736328125,1
THT,9.962599754333496,0,0,283.5086669921875,302.0110168457031,308.4969482421875,311.9736328125,1
c,6.973800182342529,0,0,307.1400146484375,305.7466125488281,310.6966552734375,312.72039794921875,1
and is intended to represent,9.862470626831055,0,0,310.6966552734375,302.0110168457031,433.4229736328125,313.4676208496094,1
by an expression,10.061732292175293,0,0,50.58000183105469,327.9140319824219,125.44236755371094,337.87664794921875,1
◦,14.346199989318848,0,0,125.44236755371094,321.8431701660156,136.17379760742188,340.4604187011719,1
i,6.973800182342529,0,0,136.17300415039062,326.53961181640625,138.99041748046875,333.5133972167969,1
x,9.962599754333496,0,0,139.49000549316406,327.91400146484375,145.17864990234375,337.8766174316406,1
where,10.061732292175293,0,0,145.17864990234375,327.91400146484375,175.08399963378906,337.87664794921875,1
x,9.962599754333496,0,0,175.08399963378906,327.9140319824219,184.681640625,337.87664794921875,1
∈ X,9.962599754333496,0,0,184.681640625,327.66497802734375,205.92431640625,344.9500732421875,1
and,10.061732292175293,0,0,205.92431640625,327.9140319824219,227.65675354003906,337.87664794921875,1
i,9.962599754333496,0,0,227.65675354003906,327.9140319824219,234.9911346435547,337.87664794921875,1
∈,9.962599754333496,0,0,234.9911346435547,327.66497802734375,245.37408447265625,344.9500732421875,1
Z,9.962599754333496,0,0,245.37408447265625,326.22039794921875,255.7590789794922,339.5702819824219,1
", while overloading the temporal modal",10.061732292175293,0,0,255.76600646972656,327.9140319824219,433.16156005859375,337.87664794921875,1
"operator for “next”, viz.",9.862470626831055,0,0,50.58000183105469,340.8650207519531,154.42300415039062,350.82763671875,1
◦,14.346199989318848,0,0,154.42300415039062,334.7941589355469,164.53880310058594,353.4114074707031,1
. The integer,9.862470626831055,0,0,164.53799438476562,340.8650207519531,219.70094299316406,350.82763671875,1
i,9.962599754333496,0,0,219.70094299316406,340.8650207519531,226.4371337890625,350.82763671875,1
indicates a temporal offset: a positive,9.862470626831055,0,0,226.4371337890625,340.8650207519531,389.9118957519531,350.82763671875,1
i,9.962599754333496,0,0,389.9118957519531,340.8650207519531,396.64312744140625,350.82763671875,1
signifies,9.862470626831055,0,0,396.64312744140625,340.8650207519531,433.14544677734375,350.82763671875,1
i,9.962599754333496,0,0,50.58000183105469,353.8170166015625,54.007137298583984,363.7796325683594,1
steps forward in time to retrieve the value of,9.867501258850098,0,0,54.007137298583984,353.8170166015625,249.230224609375,363.7796325683594,1
x,9.962599754333496,0,0,249.230224609375,353.8170166015625,258.2426452636719,363.7796325683594,1
", a negative",9.867501258850098,0,0,258.24798583984375,353.8170166015625,307.7987060546875,363.7796325683594,1
i,9.962599754333496,0,0,307.7987060546875,353.8170166015625,314.54913330078125,363.7796325683594,1
signifies,9.867501258850098,0,0,314.54913330078125,353.8170166015625,351.1112365722656,363.7796325683594,1
|,9.962599754333496,0,0,351.1112365722656,353.5679626464844,357.19964599609375,370.8530578613281,1
i,9.962599754333496,0,0,357.2080078125,353.8170166015625,360.6351318359375,363.7796325683594,1
|,9.962599754333496,0,0,360.6400146484375,353.5679626464844,363.399658203125,370.8530578613281,1
"steps backward,",9.867501258850098,0,0,363.399658203125,353.8170166015625,434.5237121582031,363.7796325683594,1
and,10.061732292175293,0,0,50.58000183105469,366.7680358886719,66.95074462890625,376.73065185546875,1
i,9.962599754333496,0,0,66.95074462890625,366.7680358886719,73.96713256835938,376.73065185546875,1
= 0 refers to the value of,10.061732292175293,0,0,73.96713256835938,366.7680358886719,189.63406372070312,376.73065185546875,1
x,9.962599754333496,0,0,189.63406372070312,366.7680358886719,198.9056396484375,376.73065185546875,1
use,9.942654609680176,0,0,50.58000183105469,379.72003173828125,64.41231536865234,389.6826477050781,1
x,9.962599754333496,0,0,64.41231536865234,379.72003173828125,73.42564392089844,389.6826477050781,1
and,9.942654609680176,0,0,73.42564392089844,379.72003173828125,92.73554992675781,389.6826477050781,1
◦,14.346199989318848,0,0,92.73554992675781,373.649169921875,102.88578796386719,392.26641845703125,1
x,9.962599754333496,0,0,102.88500213623047,379.72003173828125,108.57364654541016,389.6826477050781,1
as shorthand for,9.942654609680176,0,0,108.57364654541016,379.72003173828125,182.9349822998047,389.6826477050781,1
◦,14.346199989318848,0,0,182.9349822998047,373.649169921875,193.07379150390625,392.26641845703125,1
0,6.973800182342529,0,0,193.072998046875,378.3456115722656,197.0410919189453,385.31939697265625,1
x,9.962599754333496,0,0,197.5419921875,379.7200012207031,203.2306365966797,389.6826171875,1
and,9.942654609680176,0,0,203.2306365966797,379.7200012207031,222.5415496826172,389.6826477050781,1
◦,14.346199989318848,0,0,222.5415496826172,373.649169921875,232.6907958984375,392.26641845703125,1
1,6.973800182342529,0,0,232.69000244140625,378.3456115722656,236.65809631347656,385.31939697265625,1
x,9.962599754333496,0,0,237.15899658203125,379.7200012207031,242.84764099121094,389.6826171875,1
", respectively. Furthermore, we overload the",9.942654609680176,0,0,242.85299682617188,379.72003173828125,433.1614074707031,389.6826477050781,1
operator,9.887598037719727,0,0,50.58000183105469,392.6710205078125,86.8886947631836,402.6336364746094,1
•,14.346199989318848,0,0,86.8886947631836,386.60015869140625,97.03678894042969,405.2174072265625,1
•,14.346199989318848,0,0,342.8921203613281,386.60015869140625,353.0118103027344,405.2174072265625,1
i,6.973800182342529,0,0,353.0110168457031,391.297607421875,355.82843017578125,398.2713928222656,1
x,9.962599754333496,0,0,356.3280029296875,392.6709899902344,362.01666259765625,402.63360595703125,1
stands for,9.887598037719727,0,0,362.01666259765625,392.6709899902344,407.76812744140625,402.6336364746094,1
◦,14.346199989318848,0,0,407.76812744140625,386.60015869140625,417.9087829589844,405.2174072265625,1
−,6.973800182342529,0,0,417.9079895019531,391.0744323730469,424.1286315917969,403.1600341796875,1
i,6.973800182342529,0,0,424.1349792480469,391.297607421875,426.952392578125,398.2713928222656,1
x,9.962599754333496,0,0,427.45196533203125,392.6709899902344,433.140625,402.63360595703125,1
for offset,9.902643203735352,0,0,50.58000183105469,405.62200927734375,88.41667175292969,415.5846252441406,1
i,9.962599754333496,0,0,88.41667175292969,405.62200927734375,95.18212890625,415.5846252441406,1
". For example, the constraint",9.902643203735352,0,0,95.18699645996094,405.62200927734375,220.2626495361328,415.5846252441406,1
◦,14.346199989318848,0,0,220.2626495361328,399.5511474609375,230.40879821777344,418.16943359375,1
x,9.962599754333496,0,0,230.4080047607422,405.6220397949219,236.09664916992188,415.58465576171875,1
+,9.902643203735352,0,0,236.09664916992188,405.62200927734375,245.96304321289062,415.58465576171875,1
•,14.346199989318848,0,0,245.96304321289062,399.5511474609375,255.0137939453125,418.16943359375,1
y,9.962599754333496,0,0,255.01300048828125,405.6220397949219,259.8946838378906,415.58465576171875,1
≤,9.962599754333496,0,0,259.8946838378906,405.37298583984375,270.762939453125,422.6580810546875,1
z,9.962599754333496,0,0,270.762939453125,405.6220397949219,278.17059326171875,415.58465576171875,1
is equivalent to,9.902643203735352,0,0,278.17059326171875,405.62200927734375,347.40594482421875,415.58465576171875,1
◦,14.346199989318848,0,0,347.40594482421875,399.5511474609375,357.5517883300781,418.16943359375,1
1,6.973800182342529,0,0,357.5509948730469,404.2486267089844,361.5190734863281,411.222412109375,1
x,9.962599754333496,0,0,362.0199890136719,405.62200927734375,367.7086181640625,415.5846252441406,1
+,9.902643203735352,0,0,367.7086181640625,405.62200927734375,377.5760498046875,415.5846252441406,1
◦,14.346199989318848,0,0,377.5760498046875,399.5511474609375,386.6268005371094,418.16943359375,1
−,6.973800182342529,0,0,386.6260070800781,404.02545166015625,392.8466491699219,416.1110534667969,1
1,6.973800182342529,0,0,392.8520202636719,404.2486267089844,396.8200988769531,411.222412109375,1
y,9.962599754333496,0,0,397.322021484375,405.62200927734375,402.2037048339844,415.5846252441406,1
≤,9.962599754333496,0,0,402.2037048339844,405.3729553222656,413.07196044921875,422.6580505371094,1
◦,14.346199989318848,0,0,413.07196044921875,399.5511474609375,422.6758117675781,418.1694030761719,1
0,6.973800182342529,0,0,422.6750183105469,404.24859619140625,426.6430969238281,411.2223815917969,1
z,9.962599754333496,0,0,427.1440124511719,405.6219787597656,431.776611328125,415.5845947265625,1
.,9.902643203735352,0,0,432.21600341796875,405.62200927734375,434.9425354003906,415.5846252441406,1
"Accordingly, an",10.061732292175293,0,0,60.542999267578125,418.57403564453125,131.90969848632812,428.5366516113281,1
n,9.962599754333496,0,0,131.90969848632812,418.57403564453125,143.42955017089844,428.5366516113281,1
-ary temporal constraint atom,10.061732292175293,0,0,143.43099975585938,418.57403564453125,284.70111083984375,428.5366516113281,1
c,9.962599754333496,0,0,284.70111083984375,418.57403564453125,294.5428466796875,428.5366516113281,1
∈ A,9.962599754333496,0,0,294.5428466796875,418.3249816894531,322.0959167480469,435.6100769042969,1
is often represented as,10.061732292175293,0,0,322.0959167480469,418.57403564453125,433.14349365234375,428.5366516113281,1
c,9.962599754333496,0,0,50.58000183105469,431.5250244140625,54.883846282958984,441.4876403808594,1
(,9.927669525146484,0,0,54.891998291015625,431.5250244140625,58.730430603027344,441.4876403808594,1
◦,14.346199989318848,0,0,58.73899841308594,425.9521484375,65.56778717041016,444.0714111328125,1
o,6.973800182342529,0,0,65.56700134277344,430.151611328125,69.49324798583984,437.1253967285156,1
1,4.981299877166748,0,0,69.4990005493164,432.6419982910156,72.88628387451172,437.623291015625,1
x,9.962599754333496,0,0,73.88600158691406,431.5249938964844,79.57464599609375,441.48760986328125,1
1,6.973800182342529,0,0,79.58000183105469,435.2615966796875,83.548095703125,442.2353820800781,1
", . . . ,",9.962599754333496,0,0,84.04900360107422,431.5249938964844,104.53211212158203,441.48760986328125,1
◦,14.346199989318848,0,0,106.18800354003906,425.9521179199219,113.01679229736328,444.0713806152344,1
o,6.973800182342529,0,0,113.01600646972656,430.1515808105469,116.94225311279297,437.1253662109375,1
n,4.981299877166748,0,0,116.94800567626953,432.6419677734375,121.33155059814453,437.6232604980469,1
x,9.962599754333496,0,0,122.3320083618164,431.52496337890625,128.02066040039062,441.4875793457031,1
n,6.973800182342529,0,0,128.0260009765625,435.2615661621094,132.9495086669922,442.2353515625,1
) where,9.927669525146484,0,0,133.44900512695312,431.5250244140625,165.92726135253906,441.4876403808594,1
◦,14.346199989318848,0,0,165.92726135253906,425.45416259765625,176.07980346679688,444.0714111328125,1
o,6.973800182342529,0,0,176.07901000976562,430.151611328125,180.00526428222656,437.1253967285156,1
1,4.981299877166748,0,0,180.0120086669922,432.6419982910156,183.3992919921875,437.623291015625,1
x,9.962599754333496,0,0,184.39801025390625,431.5249938964844,190.08665466308594,441.48760986328125,1
1,6.973800182342529,0,0,190.09201049804688,435.2615966796875,194.0601043701172,442.2353820800781,1
", . . . ,",9.962599754333496,0,0,194.56100463867188,431.5249938964844,215.0441436767578,441.48760986328125,1
◦,14.346199989318848,0,0,216.70001220703125,425.9521179199219,223.52880859375,444.0713806152344,1
o,6.973800182342529,0,0,223.52801513671875,430.1515808105469,227.4542694091797,437.1253662109375,1
n,4.981299877166748,0,0,227.4610137939453,432.6419677734375,231.8445587158203,437.6232604980469,1
x,9.962599754333496,0,0,232.8450164794922,431.52496337890625,238.53366088867188,441.4875793457031,1
n,6.973800182342529,0,0,238.5390167236328,435.2615661621094,243.4625244140625,442.2353515625,1
are (possibly identical) temporal terms. To,9.927669525146484,0,0,243.4625244140625,431.5250244140625,433.151123046875,442.9825744628906,1
"further illustrate, the atom (",10.061732292175293,0,0,50.58000183105469,444.4770202636719,177.8673553466797,454.43963623046875,1
•,14.346199989318848,0,0,177.85000610351562,438.9041442871094,184.67880249023438,457.0234069824219,1
3,6.973800182342529,0,0,184.67800903320312,443.1026306152344,188.64610290527344,450.076416015625,1
x,9.962599754333496,0,0,189.14801025390625,444.4770202636719,194.83665466308594,454.43963623046875,1
= 4) can be read as “,10.061732292175293,0,0,194.83665466308594,444.4770202636719,293.1776428222656,454.43963623046875,1
x,9.962599754333496,0,0,293.1759948730469,444.4770202636719,298.8646240234375,454.43963623046875,1
"had value 4 three states ago”,",10.061732292175293,0,0,298.8646240234375,444.4770202636719,434.5205383300781,454.43963623046875,1
and (,9.962599754333496,0,0,50.58000183105469,457.4280090332031,73.82274627685547,467.390625,1
◦,14.346199989318848,0,0,73.8270034790039,451.85516357421875,80.65579223632812,469.97442626953125,1
x,9.962599754333496,0,0,80.65400695800781,457.4280090332031,86.3426513671875,467.390625,1
=,9.962599754333496,0,0,86.3426513671875,457.4280090332031,96.85694885253906,467.390625,1
x,9.962599754333496,0,0,96.85694885253906,457.4280090332031,105.32064819335938,467.390625,1
) as “the value of,9.962599754333496,0,0,105.32600402832031,457.4280090332031,180.65321350097656,467.390625,1
x,9.962599754333496,0,0,180.65321350097656,457.4280090332031,189.6636505126953,467.390625,1
"Then,",9.962599754333496,0,0,60.542999267578125,470.3800354003906,85.99745178222656,480.3426513671875,1
temporal constraint formulas,9.962599754333496,0,0,85.99745178222656,470.3800354003906,213.95616149902344,480.3426513671875,1
(or just,9.962599754333496,0,0,213.95616149902344,470.3800354003906,250.54713439941406,480.3426513671875,1
formulas,9.962599754333496,0,0,250.54713439941406,470.3800354003906,291.4299621582031,480.3426513671875,1
) are defined as follows:,9.962599754333496,0,0,292.24298095703125,470.3800354003906,394.76806640625,480.3426513671875,1
φ,9.962599754333496,0,0,70.94697570800781,489.10302734375,77.46251678466797,499.0656433105469,1
::=,9.962599754333496,0,0,77.46251678466797,489.10302734375,93.5111083984375,499.0656433105469,1
c,9.962599754333496,0,0,93.5111083984375,489.10302734375,100.5858154296875,499.0656433105469,1
∈ A | ⊥ |,9.962599754333496,0,0,100.5858154296875,488.8539733886719,142.3147430419922,506.1390686035156,1
φ,9.962599754333496,0,0,142.3147430419922,489.10302734375,151.593505859375,499.0656433105469,1
∧,9.962599754333496,0,0,151.593505859375,488.8539733886719,160.44406127929688,506.1390686035156,1
φ,9.962599754333496,0,0,160.44406127929688,489.10302734375,169.17950439453125,499.0656433105469,1
|,9.962599754333496,0,0,169.17950439453125,488.8539733886719,174.7086181640625,506.1390686035156,1
φ,9.962599754333496,0,0,174.7086181640625,489.10302734375,183.99951171875,499.0656433105469,1
∨,9.962599754333496,0,0,183.99951171875,488.8539733886719,192.85006713867188,506.1390686035156,1
φ,9.962599754333496,0,0,192.85006713867188,489.10302734375,201.58651733398438,499.0656433105469,1
|,9.962599754333496,0,0,201.58651733398438,488.8539733886719,207.1146240234375,506.1390686035156,1
φ,9.962599754333496,0,0,207.1146240234375,489.10302734375,216.405517578125,499.0656433105469,1
→,9.962599754333496,0,0,216.405517578125,488.8539733886719,229.13658142089844,506.1390686035156,1
φ,9.962599754333496,0,0,229.13658142089844,489.10302734375,238.4195098876953,499.0656433105469,1
|,9.962599754333496,0,0,238.4195098876953,488.8539733886719,243.94862365722656,506.1390686035156,1
◦,14.346199989318848,0,0,243.94862365722656,483.03216552734375,253.5527801513672,501.6504211425781,1
φ,9.962599754333496,0,0,253.55198669433594,489.10302734375,260.0675354003906,499.0656433105469,1
|,9.962599754333496,0,0,260.0675354003906,488.8539733886719,265.59564208984375,506.1390686035156,1
φ,9.962599754333496,0,0,265.59564208984375,489.10302734375,274.88653564453125,499.0656433105469,1
U,9.962599754333496,0,0,274.88653564453125,488.8041687011719,284.7034606933594,499.0656433105469,1
φ,9.962599754333496,0,0,284.7034606933594,489.10302734375,293.4414978027344,499.0656433105469,1
|,9.962599754333496,0,0,293.4414978027344,488.8539733886719,298.9706115722656,506.1390686035156,1
φ,9.962599754333496,0,0,298.9706115722656,489.10302734375,308.2615051269531,499.0656433105469,1
R,9.962599754333496,0,0,308.2615051269531,488.8041687011719,317.470703125,499.0656433105469,1
φ,9.962599754333496,0,0,317.470703125,489.10302734375,326.20849609375,499.0656433105469,1
|,9.962599754333496,0,0,326.20849609375,488.8539733886719,331.73760986328125,506.1390686035156,1
•,14.346199989318848,0,0,331.73760986328125,483.03216552734375,341.34075927734375,501.6504211425781,1
φ,9.962599754333496,0,0,341.3399658203125,489.10302734375,347.8554992675781,499.0656433105469,1
|,9.962599754333496,0,0,347.8554992675781,488.8539733886719,353.3846130371094,506.1390686035156,1
φ,9.962599754333496,0,0,353.3846130371094,489.10302734375,362.6755065917969,499.0656433105469,1
S,9.962599754333496,0,0,362.6755065917969,488.8041687011719,370.9781188964844,499.0656433105469,1
φ,9.962599754333496,0,0,370.9781188964844,489.10302734375,379.70849609375,499.0656433105469,1
|,9.962599754333496,0,0,379.70849609375,488.8539733886719,385.2366027832031,506.1390686035156,1
φ,9.962599754333496,0,0,385.2366027832031,489.10302734375,394.5274963378906,499.0656433105469,1
T,9.962599754333496,0,0,394.5274963378906,488.8041687011719,404.0455322265625,499.0656433105469,1
φ,9.962599754333496,0,0,404.0455322265625,489.10302734375,412.7784729003906,499.0656433105469,1
Connectives,10.041984558105469,0,0,50.58097839355469,507.8269958496094,103.49880981445312,517.7896118164062,1
⊥,9.962599754333496,0,0,103.49880981445312,507.57794189453125,114.56892395019531,524.863037109375,1
",",10.041984558105469,0,0,114.57697296142578,507.8269958496094,117.38076782226562,517.7896118164062,1
∧,9.962599754333496,0,0,117.38076782226562,507.57794189453125,127.35006713867188,524.863037109375,1
",",10.041984558105469,0,0,127.35697937011719,507.8269958496094,130.1607666015625,517.7896118164062,1
∨,9.962599754333496,0,0,130.1607666015625,507.57794189453125,140.1310577392578,524.863037109375,1
and,10.041984558105469,0,0,140.1310577392578,507.8269958496094,159.77052307128906,517.7896118164062,1
→,9.962599754333496,0,0,159.77052307128906,507.57794189453125,173.06158447265625,524.863037109375,1
are,10.041984558105469,0,0,173.06158447265625,507.8269958496094,189.9109649658203,517.7896118164062,1
Boolean,10.041984558105469,0,0,189.9109649658203,507.8269958496094,227.79551696777344,517.7896118164062,1
", while the remaining connectives are",10.041984558105469,0,0,227.79898071289062,507.8269958496094,391.8868408203125,517.7896118164062,1
temporal,10.041984558105469,0,0,391.8868408203125,507.8269958496094,432.8516540527344,517.7896118164062,1
"past modalities. Accordingly,",9.932666778564453,0,0,50.58097839355469,533.7300415039062,176.19830322265625,543.692626953125,1
◦,14.346199989318848,0,0,176.19830322265625,527.6591796875,186.3477783203125,546.2763671875,1
",",9.932666778564453,0,0,186.34597778320312,533.7300415039062,189.0890655517578,543.692626953125,1
U,9.962599754333496,0,0,189.0890655517578,533.43115234375,200.02145385742188,543.692626953125,1
",",9.932666778564453,0,0,200.0299835205078,533.7300415039062,202.7730712890625,543.692626953125,1
R,9.962599754333496,0,0,202.7730712890625,533.43115234375,213.09771728515625,543.692626953125,1
represent the future modalities,9.932666778564453,0,0,213.09771728515625,533.7300415039062,350.1161804199219,543.692626953125,1
next,9.932666778564453,0,0,350.1161804199219,533.7300415039062,371.42633056640625,543.692626953125,1
",",9.932666778564453,0,0,371.4299621582031,533.7300415039062,374.17303466796875,543.692626953125,1
until,9.932666778564453,0,0,374.17303466796875,533.7300415039062,397.23931884765625,543.692626953125,1
",",9.932666778564453,0,0,397.24298095703125,533.7300415039062,399.9860534667969,543.692626953125,1
release,9.932666778564453,0,0,399.9860534667969,533.7300415039062,431.7865905761719,543.692626953125,1
",",9.932666778564453,0,0,431.7809753417969,533.7300415039062,434.5240478515625,543.692626953125,1
"respectively, while",9.962599754333496,0,0,50.58097839355469,546.6820678710938,129.53457641601562,556.6446533203125,1
•,14.346199989318848,0,0,129.53457641601562,540.6112060546875,139.68478393554688,559.2283935546875,1
",",9.962599754333496,0,0,139.68399047851562,546.6820678710938,142.44363403320312,556.6446533203125,1
S,9.962599754333496,0,0,142.44363403320312,546.3831787109375,151.859130859375,556.6446533203125,1
",",9.962599754333496,0,0,151.86099243164062,546.6820678710938,154.62063598632812,556.6446533203125,1
